id,sample,library,fq1,fq2,sample_number,cell_type,stage,timepoint,cross,animal_id,slx_identifier,index_true_seq,run,pool,lane_number,date_sorted,rin,rna_qubit_concentration_ng_ul,library_prep_date,rin_category,ddw_ul,library_prep_input_in_ul_10ng,index,library_concentration_from_qubit_ng_ul,average_library_size_according_to_the_bioanalyzer_bp,library_concentration_n_m,comments
SLX-19086.D703rna_D508rna,luminalprogenitors_t8_cb_M00338806,LIB255,data/raw/reads/NovaSeq_Run_4/SLX-19086/SLX-19086.D703rna_D508rna.H7FT5DSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19086/SLX-19086.D703rna_D508rna.H7FT5DSXY.s_3.r_2.fq.gz,255,luminal progenitors,involution d6,t8,cb,M00338806 (AFGY54),SLX-19086,D703rna_D508rna,NovaSeq_Run_4,pool_9_12,12,2019-06-26T00:00:00Z,7.4,1.3333333333333333,2020-01-15,hi,0.5,7.5,5'3+3'8,13.6,445,46.30575417092271,NA
SLX-19086.D704rna_D508rna,luminalprogenitors_t8_cb_M00344074,LIB256,data/raw/reads/NovaSeq_Run_4/SLX-19086/SLX-19086.D704rna_D508rna.H7FT5DSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19086/SLX-19086.D704rna_D508rna.H7FT5DSXY.s_3.r_2.fq.gz,256,luminal progenitors,involution d6,t8,cb,M00344074 (AFGY57),SLX-19086,D704rna_D508rna,NovaSeq_Run_4,pool_9_12,12,2019-07-15T00:00:00Z,8.7,5.28,2020-01-15,hi,6.106060606060606,1.8939393939393938,5'4+3'8,12.3,414,45.01537110232763,NA
SLX-19102.D707rna_D507rna,basal_t8_cb_M00338806,LIB319,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D707rna_D507rna.H7FT5DSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D707rna_D507rna.H7FT5DSXY.s_2.r_2.fq.gz,319,basal,involution d6,t8,cb,M00338806 (AFGY54),SLX-19102,D707rna_D507rna,NovaSeq_Run_4,pool_13_16,16,2019-06-26T00:00:00Z,2.7,4.8,2020-01-22,lo,5.916666666666666,2.0833333333333335,5'7+3'7,1.24,457,4.111133213977853,NA
SLX-19102.D706rna_D507rna,basal_t8_bc_M00324966,LIB316,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D706rna_D507rna.H7FT5DSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D706rna_D507rna.H7FT5DSXY.s_2.r_2.fq.gz,316,basal,involution d6,t8,bc,M00324966 (AFGH41),SLX-19102,D706rna_D507rna,NovaSeq_Run_4,pool_13_16,16,2019-04-11T00:00:00Z,8.3,6.16,2020-01-22,hi,6.376623376623376,1.6233766233766234,5'6+3'7,4.32,458,14.291385470424773,NA
SLX-19102.D708rna_D507rna,basal_t8_cb_M00344074,LIB320,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D708rna_D507rna.H7FT5DSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D708rna_D507rna.H7FT5DSXY.s_2.r_2.fq.gz,320,basal,involution d6,t8,cb,M00344074 (AFGY57),SLX-19102,D708rna_D507rna,NovaSeq_Run_4,pool_13_16,16,2019-07-15T00:00:00Z,3.6,5.46,2020-01-22,lo,6.168498168498169,1.8315018315018314,5'8+3'7,1.1,438,3.805175038051751,NA
SLX-19102.D705rna_D507rna,basal_t8_bc_M00324969,LIB315,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D705rna_D507rna.H7FT5DSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_4/SLX-19102/SLX-19102.D705rna_D507rna.H7FT5DSXY.s_2.r_2.fq.gz,315,basal,involution d6,t8,bc,M00324969 (AFGH37),SLX-19102,D705rna_D507rna,NovaSeq_Run_4,pool_13_16,16,2019-03-25T00:00:00Z,7.6,4,2020-01-22,hi,5.5,2.5,5'5+3'7,0.634,421,2.2817246095155834,NA
SLX-18048.D709rna_D506rna,adipocytes_t8_bc_M00312711,LIB185,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D709rna_D506rna.H73NVDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D709rna_D506rna.H73NVDSXY.s_3.r_2.fq.gz,185,adipocytes,involution d6,t8,bc,M00312711 (AFGH18),SLX-18048,D709rna_D506rna,NovaSeq_Run_2,pool_5_8,7,2019-03-11T00:00:00Z,8.1,9.46,2020-01-08,hi,6.94291754756871,1.0570824524312896,5'9+3'6,1.28,334,5.806568680820178,NA
SLX-18048.D712rna_D506rna,adipocytes_t8_cb_M00338410,LIB190,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D712rna_D506rna.H73NVDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D712rna_D506rna.H73NVDSXY.s_3.r_2.fq.gz,190,adipocytes,involution d6,t8,cb,M00338410 (AFGY49),SLX-18048,D712rna_D506rna,NovaSeq_Run_2,pool_5_8,7,2019-06-12T00:00:00Z,4.2,5.56,2020-01-08,med lo,6.201438848920863,1.7985611510791368,5'12+3'6,9.08,459,29.972931933716247,NA
SLX-18048.D711rna_D506rna,adipocytes_t8_cb_M00336577,LIB189,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D711rna_D506rna.H73NVDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D711rna_D506rna.H73NVDSXY.s_3.r_2.fq.gz,189,adipocytes,involution d6,t8,cb,M00336577 (AFGY47),SLX-18048,D711rna_D506rna,NovaSeq_Run_2,pool_5_8,7,2019-06-06T00:00:00Z,6.2,13.8,2020-01-08,med hi,7.27536231884058,0.7246376811594203,5'11+3'6,15.2,402,57.2893110206543,NA
SLX-18048.D710rna_D506rna,adipocytes_t8_bc_M00315659,LIB186,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D710rna_D506rna.H73NVDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18048/SLX-18048.D710rna_D506rna.H73NVDSXY.s_3.r_2.fq.gz,186,adipocytes,involution d6,t8,bc,M00315659 (AFGH30),SLX-18048,D710rna_D506rna,NovaSeq_Run_2,pool_5_8,7,2019-03-25T00:00:00Z,6.2,5.78,2020-01-08,med hi,6.269896193771626,1.7301038062283736,5'10+3'6,2.26,415,8.251186564439577,NA
SLX-18962.D706rna_D502rna,luminaldifferentiated_t8_bc_M00315659,LIB258,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D706rna_D502rna.H73NVDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D706rna_D502rna.H73NVDSXY.s_4.r_2.fq.gz,258,luminal differentiated,involution d6,t8,bc,M00315659 (AFGH30),SLX-18962,D706rna_D502rna,NovaSeq_Run_2,pool_9_12,9,2019-03-25T00:00:00Z,6.8,5.12,2020-01-15,med hi,6.046875,1.953125,5'6+3'2,0.892,520,2.5990675990675993,NA
SLX-18962.D707rna_D502rna,luminaldifferentiated_t8_cb_M00336577,LIB261,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D707rna_D502rna.H73NVDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D707rna_D502rna.H73NVDSXY.s_4.r_2.fq.gz,261,luminal differentiated,involution d6,t8,cb,M00336577 (AFGY47),SLX-18962,D707rna_D502rna,NovaSeq_Run_2,pool_9_12,9,2019-06-06T00:00:00Z,5.3,6.52,2020-01-15,med hi,6.466257668711656,1.5337423312883436,5'7+3'2,2.68,466,8.713746911171805,NA
SLX-18962.D708rna_D502rna,luminaldifferentiated_t8_cb_M00338410,LIB262,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D708rna_D502rna.H73NVDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D708rna_D502rna.H73NVDSXY.s_4.r_2.fq.gz,262,luminal differentiated,involution d6,t8,cb,M00338410 (AFGY49),SLX-18962,D708rna_D502rna,NovaSeq_Run_2,pool_9_12,9,2019-06-12T00:00:00Z,8.9,5.86,2020-01-15,hi,6.293515358361775,1.706484641638225,5'8+3'2,7.62,424,27.22984562607204,NA
SLX-18962.D705rna_D502rna,luminaldifferentiated_t8_bc_M00312711,LIB257,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D705rna_D502rna.H73NVDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_2/SLX-18962/SLX-18962.D705rna_D502rna.H73NVDSXY.s_4.r_2.fq.gz,257,luminal differentiated,involution d6,t8,bc,M00312711 (AFGH18),SLX-18962,D705rna_D502rna,NovaSeq_Run_2,pool_9_12,9,2019-03-11T00:00:00Z,9,11.6,2020-01-15,hi,7.137931034482759,0.8620689655172414,5'5+3'2,3.78,387,14.799154334038054,NA
SLX-18964.D704rna_D506rna,luminalprogenitors_t8_cb_M00338410,LIB254,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D704rna_D506rna.H77FWDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D704rna_D506rna.H77FWDSXY.s_2.r_2.fq.gz,254,luminal progenitors,involution d6,t8,cb,M00338410 (AFGY49),SLX-18964,D704rna_D506rna,NovaSeq_Run_3,pool_9_12,11,2019-06-12T00:00:00Z,8.9,4.2,2020-01-15,hi,5.619047619047619,2.380952380952381,5'4+3'6,7.94,487,24.70288096571464,NA
SLX-18964.D703rna_D506rna,luminalprogenitors_t8_cb_M00336577,LIB253,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D703rna_D506rna.H77FWDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D703rna_D506rna.H77FWDSXY.s_2.r_2.fq.gz,253,luminal progenitors,involution d6,t8,cb,M00336577 (AFGY47),SLX-18964,D703rna_D506rna,NovaSeq_Run_3,pool_9_12,11,2019-06-06T00:00:00Z,8.5,2.1,2020-01-15,hi,3.238095238095238,4.761904761904762,5'3+3'6,15.1,473,48.369530399128706,NA
SLX-18964.D702rna_D506rna,luminalprogenitors_t8_bc_M00315659,LIB250,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D702rna_D506rna.H77FWDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D702rna_D506rna.H77FWDSXY.s_2.r_2.fq.gz,250,luminal progenitors,involution d6,t8,bc,M00315659 (AFGH30),SLX-18964,D702rna_D506rna,NovaSeq_Run_3,pool_9_12,11,2019-03-25T00:00:00Z,9.2,6.36,2020-01-15,hi,6.427672955974843,1.572327044025157,5'2+3'6,18.3,390,71.0955710955711,NA
SLX-18964.D701rna_D506rna,luminalprogenitors_t8_bc_M00312711,LIB249,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D701rna_D506rna.H77FWDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18964/SLX-18964.D701rna_D506rna.H77FWDSXY.s_2.r_2.fq.gz,249,luminal progenitors,involution d6,t8,bc,M00312711 (AFGH18),SLX-18964,D701rna_D506rna,NovaSeq_Run_3,pool_9_12,11,2019-03-11T00:00:00Z,9.4,37.6,2020-01-15,hi,7.73404255319149,0.26595744680851063,5'1+3'6,22.2,393,85.58871154291,NA
SLX-18963.D707rna_D504rna,luminaldifferentiated_t8_cb_M00338806,LIB263,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D707rna_D504rna.H77FWDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D707rna_D504rna.H77FWDSXY.s_1.r_2.fq.gz,263,luminal differentiated,involution d6,t8,cb,M00338806 (AFGY54),SLX-18963,D707rna_D504rna,NovaSeq_Run_3,pool_9_12,10,2019-06-26T00:00:00Z,7.1,4,2020-01-15,hi,5.5,2.5,5'7+3'4,2.36,387,9.239683658288309,NA
SLX-18963.D706rna_D504rna,luminaldifferentiated_t8_bc_M00324966,LIB260,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D706rna_D504rna.H77FWDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D706rna_D504rna.H77FWDSXY.s_1.r_2.fq.gz,260,luminal differentiated,involution d6,t8,bc,M00324966 (AFGH41),SLX-18963,D706rna_D504rna,NovaSeq_Run_3,pool_9_12,10,2019-04-11T00:00:00Z,9.1,6.68,2020-01-15,hi,6.502994011976048,1.4970059880239521,5'6+3'4,11.5,393,44.3364947181741,NA
SLX-18963.D705rna_D504rna,luminaldifferentiated_t8_bc_M00324969,LIB259,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D705rna_D504rna.H77FWDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D705rna_D504rna.H77FWDSXY.s_1.r_2.fq.gz,259,luminal differentiated,involution d6,t8,bc,M00324969 (AFGH37),SLX-18963,D705rna_D504rna,NovaSeq_Run_3,pool_9_12,10,2019-03-25T00:00:00Z,8.9,5.2,2020-01-15,hi,6.076923076923077,1.923076923076923,5'5+3'4,9.12,385,35.8913813459268,NA
SLX-18963.D708rna_D504rna,luminaldifferentiated_t8_cb_M00344074,LIB264,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D708rna_D504rna.H77FWDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18963/SLX-18963.D708rna_D504rna.H77FWDSXY.s_1.r_2.fq.gz,264,luminal differentiated,involution d6,t8,cb,M00344074 (AFGY57),SLX-18963,D708rna_D504rna,NovaSeq_Run_3,pool_9_12,10,2019-07-15T00:00:00Z,8.9,4.2,2020-01-15,hi,5.619047619047619,2.380952380952381,5'8+3'4,18.6,411,68.568900685689,NA
SLX-19101.D707rna_D505rna,basal_t8_cb_M00336577,LIB317,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D707rna_D505rna.H77FWDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D707rna_D505rna.H77FWDSXY.s_4.r_2.fq.gz,317,basal,involution d6,t8,cb,M00336577 (AFGY47),SLX-19101,D707rna_D505rna,NovaSeq_Run_3,pool_13_16,15,2019-06-06T00:00:00Z,5.6,4.6,2020-01-22,med hi,5.826086956521738,2.173913043478261,5'7+3'5,1.94,449,6.546534386178038,NA
SLX-19101.D705rna_D505rna,basal_t8_bc_M00312711,LIB313,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D705rna_D505rna.H77FWDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D705rna_D505rna.H77FWDSXY.s_4.r_2.fq.gz,313,basal,involution d6,t8,bc,M00312711 (AFGH18),SLX-19101,D705rna_D505rna,NovaSeq_Run_3,pool_13_16,15,2019-03-11T00:00:00Z,7.6,9.42,2020-01-22,hi,6.9384288747346075,1.0615711252653928,5'5+3'5,1.83,389,7.1278336059827065,NA
SLX-19101.D708rna_D505rna,basal_t8_cb_M00338410,LIB318,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D708rna_D505rna.H77FWDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D708rna_D505rna.H77FWDSXY.s_4.r_2.fq.gz,318,basal,involution d6,t8,cb,M00338410 (AFGY49),SLX-19101,D708rna_D505rna,NovaSeq_Run_3,pool_13_16,15,2019-06-12T00:00:00Z,2.7,2.25,2020-01-22,lo,3.5555555555555554,4.444444444444445,5'8+3'5,2.36,417,8.574958215245985,NA
SLX-19101.D706rna_D505rna,basal_t8_bc_M00315659,LIB314,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D706rna_D505rna.H77FWDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-19101/SLX-19101.D706rna_D505rna.H77FWDSXY.s_4.r_2.fq.gz,314,basal,involution d6,t8,bc,M00315659 (AFGH30),SLX-19101,D706rna_D505rna,NovaSeq_Run_3,pool_13_16,15,2019-03-25T00:00:00Z,1.3,11.3,2020-01-22,lo,7.115044247787611,0.8849557522123893,5'6+3'5,1.98,731,4.103967168262654,"repeated twice, ran out"
SLX-18912.D711rna_D501rna,endothelial_t8_cb_M00336577,LIB325,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D711rna_D501rna.H77FWDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D711rna_D501rna.H77FWDSXY.s_3.r_2.fq.gz,325,endothelial,involution d6,t8,cb,M00336577 (AFGY47),SLX-18912,D711rna_D501rna,NovaSeq_Run_3,pool_13_16,13,2019-06-06T00:00:00Z,2,7.64,2020-01-22,lo,6.69109947643979,1.3089005235602096,5'11+3'1,3.84,473,12.30059581010955,NA
SLX-18912.D710rna_D501rna,endothelial_t8_bc_M00315659,LIB322,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D710rna_D501rna.H77FWDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D710rna_D501rna.H77FWDSXY.s_3.r_2.fq.gz,322,endothelial,involution d6,t8,bc,M00315659 (AFGH30),SLX-18912,D710rna_D501rna,NovaSeq_Run_3,pool_13_16,13,2019-03-25T00:00:00Z,8,6.38,2020-01-22,hi,6.432601880877743,1.567398119122257,5'10+3'1,1.2,401,4.534119247336204,NA
SLX-18912.D709rna_D501rna,endothelial_t8_bc_M00312711,LIB321,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D709rna_D501rna.H77FWDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D709rna_D501rna.H77FWDSXY.s_3.r_2.fq.gz,321,endothelial,involution d6,t8,bc,M00312711 (AFGH18),SLX-18912,D709rna_D501rna,NovaSeq_Run_3,pool_13_16,13,2019-03-11T00:00:00Z,8.9,8.32,2020-01-22,hi,6.798076923076923,1.2019230769230769,5'9+3'1,3.5,393,13.493715783792119,NA
SLX-18912.D712rna_D501rna,endothelial_t8_cb_M00338410,LIB326,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D712rna_D501rna.H77FWDSXY.s_3.r_1.fq.gz,data/raw/reads/NovaSeq_Run_3/SLX-18912/SLX-18912.D712rna_D501rna.H77FWDSXY.s_3.r_2.fq.gz,326,endothelial,involution d6,t8,cb,M00338410 (AFGY49),SLX-18912,D712rna_D501rna,NovaSeq_Run_3,pool_13_16,13,2019-06-12T00:00:00Z,2.6,2.4,2020-01-22,lo,3.833333333333333,4.166666666666667,5'12+3'1,4.46,379,17.830015191492766,NA
SLX-19103.D706rna_D501rna,basal_t9_bc_M00315660,LIB402,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D706rna_D501rna.H7FTJDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D706rna_D501rna.H7FTJDSXY.s_2.r_2.fq.gz,402,basal,involution d14,t9,bc,M00315660 (AFGH29),SLX-19103,D706rna_D501rna,NovaSeq_Run_5,pool_17_20,17,2019-03-18T00:00:00Z,NA,NA,2020-01-27,hi,0,8,5'6+3'1,3.48,398,13.248058474189127,run out
SLX-19103.D707rna_D501rna,basal_t9_cb_M00318183,LIB405,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D707rna_D501rna.H7FTJDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D707rna_D501rna.H7FTJDSXY.s_2.r_2.fq.gz,405,basal,involution d14,t9,cb,M00318183 (AFGY22),SLX-19103,D707rna_D501rna,NovaSeq_Run_5,pool_17_20,17,2019-03-18T00:00:00Z,5.7,3.41,2020-02-20,med hi,5.067448680351906,2.932551319648094,5'7+3'1,2.78,676,6.230948538640846,NA
SLX-19103.D705rna_D501rna,basal_t9_bc_M00314939,LIB401,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D705rna_D501rna.H7FTJDSXY.s_2.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19103/SLX-19103.D705rna_D501rna.H7FTJDSXY.s_2.r_2.fq.gz,401,basal,involution d14,t9,bc,M00314939 (AFGH25),SLX-19103,D705rna_D501rna,NovaSeq_Run_5,pool_17_20,17,2019-03-18T00:00:00Z,NA,1.3333333333333333,2020-01-27,hi,0.5,7.5,5'5+3'1,0.492,430,1.733615221987315,"used less, ran out"
SLX-19087.D702rna_D502rna,luminalprogenitors_t9_bc_M00315660,LIB338,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D702rna_D502rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D702rna_D502rna.H7FTJDSXY.s_1.r_2.fq.gz,338,luminal progenitors,involution d14,t9,bc,M00315660 (AFGH29),SLX-19087,D702rna_D502rna,NovaSeq_Run_5,pool_17_20,13,2019-03-18T00:00:00Z,NA,2.55,2020-01-22,hi,4.078431372549019,3.9215686274509807,5'2+3'2,3.62,449,12.215698184517784,NA
SLX-19087.D701rna_D507rna,stromal_t9_bc_M00324967,LIB395,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D701rna_D507rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D701rna_D507rna.H7FTJDSXY.s_1.r_2.fq.gz,395,stromal,involution d14,t9,bc,M00324967 (AFGH44),SLX-19087,D701rna_D507rna,NovaSeq_Run_5,pool_17_20,20,2019-05-03T00:00:00Z,8.8,10.9,2020-01-27,hi,7.08256880733945,0.9174311926605504,5'1+3'7,5.52,423,19.772189984955943,NA
SLX-19087.D704rna_D507rna,stromal_t9_cb_M00318184,LIB400,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D704rna_D507rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D704rna_D507rna.H7FTJDSXY.s_1.r_2.fq.gz,400,stromal,involution d14,t9,cb,M00318184 (AFGY23),SLX-19087,D704rna_D507rna,NovaSeq_Run_5,pool_17_20,20,2019-03-18T00:00:00Z,9.7,8.06,2020-01-27,hi,6.759305210918114,1.2406947890818858,5'4+3'7,10.5,408,38.99286987522282,NA
SLX-19087.D703rna_D507rna,stromal_t9_cb_M00318181,LIB399,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D703rna_D507rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D703rna_D507rna.H7FTJDSXY.s_1.r_2.fq.gz,399,stromal,involution d14,t9,cb,M00318181 (AFGY20),SLX-19087,D703rna_D507rna,NovaSeq_Run_5,pool_17_20,20,2019-03-18T00:00:00Z,9.9,12.8,2020-01-27,hi,7.21875,0.78125,5'3+3'7,10.5,383,41.53809636838358,NA
SLX-19087.D702rna_D507rna,stromal_t9_bc_M00323190,LIB396,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D702rna_D507rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D702rna_D507rna.H7FTJDSXY.s_1.r_2.fq.gz,396,stromal,involution d14,t9,bc,M00323190 (AFGH48),SLX-19087,D702rna_D507rna,NovaSeq_Run_5,pool_17_20,20,2019-05-03T00:00:00Z,9.4,8.28,2020-01-27,hi,6.792270531400966,1.2077294685990339,5'2+3'7,5.48,434,19.131406228180424,NA
SLX-19087.D708rna_D506rna,luminaldifferentiated_t9_cb_M00312677,LIB270,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D708rna_D506rna.H7FTJDSXY.s_1.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19087/SLX-19087.D708rna_D506rna.H7FTJDSXY.s_1.r_2.fq.gz,270,luminal differentiated,involution d14,t9,cb,M00312677 (AFGY17),SLX-19087,D708rna_D506rna,NovaSeq_Run_5,pool_17_20,11,2019-02-13T00:00:00Z,1,4.4,2020-01-15,lo,5.7272727272727275,2.2727272727272725,5'8+3'6,1.32,591,3.3840947546531304,"repeated twice, ran out"
SLX-19105.D702rna_D505rna,stromal_t9_bc_M00315660,LIB394,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D702rna_D505rna.H7FTJDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D702rna_D505rna.H7FTJDSXY.s_4.r_2.fq.gz,394,stromal,involution d14,t9,bc,M00315660 (AFGH29),SLX-19105,D702rna_D505rna,NovaSeq_Run_5,pool_17_20,19,2019-03-18T00:00:00Z,NA,16.8,2020-01-27,hi,7.404761904761905,0.5952380952380952,5'2+3'5,6.46,417,23.472131385800452,NA
SLX-19105.D703rna_D505rna,stromal_t9_cb_M00312668,LIB397,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D703rna_D505rna.H7FTJDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D703rna_D505rna.H7FTJDSXY.s_4.r_2.fq.gz,397,stromal,involution d14,t9,cb,M00312668 (AFGY15),SLX-19105,D703rna_D505rna,NovaSeq_Run_5,pool_17_20,19,2019-02-13T00:00:00Z,7.2,11.1,2020-01-27,hi,7.099099099099099,0.9009009009009009,5'3+3'5,1.18,379,4.717358279363555,NA
SLX-19105.D704rna_D505rna,stromal_t9_cb_M00312677,LIB398,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D704rna_D505rna.H7FTJDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D704rna_D505rna.H7FTJDSXY.s_4.r_2.fq.gz,398,stromal,involution d14,t9,cb,M00312677 (AFGY17),SLX-19105,D704rna_D505rna,NovaSeq_Run_5,pool_17_20,19,2019-02-13T00:00:00Z,7.1,7.2,2020-01-27,hi,6.611111111111111,1.3888888888888888,5'4+3'5,1.64,429,5.792187610369428,NA
SLX-19105.D701rna_D505rna,stromal_t9_bc_M00314939,LIB393,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D701rna_D505rna.H7FTJDSXY.s_4.r_1.fq.gz,data/raw/reads/NovaSeq_Run_5/SLX-19105/SLX-19105.D701rna_D505rna.H7FTJDSXY.s_4.r_2.fq.gz,393,stromal,involution d14,t9,bc,M00314939 (AFGH25),SLX-19105,D701rna_D505rna,NovaSeq_Run_5,pool_17_20,19,2019-03-18T00:00:00Z,NA,18.8,2020-01-27,hi,7.468085106382979,0.5319148936170213,5'1+3'5,6.86,424,24.514008004574045,NA
